id,rank_of_pos_uni,rank_of_neg_uni,rank_of_pos_gigapath,rank_of_neg_gigapath,rank_of_pos_diff,rank_of_neg_diff
660103-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660566-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660138-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660532-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660132-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660054-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660135-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660158-2b,-1.0,1.0,-1.0,1.0,0.0,0.0
660255-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660056-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660168-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660367-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660173-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660365-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660383-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660353-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660219-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660341-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660103-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660486-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660571-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660579-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660490-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660336-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660362-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660062-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660089-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660083-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660242-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660474-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660541-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660177-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660558-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660170-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660341-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660133-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660090-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660621-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660229-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660363-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660212-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660316-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660540-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660192-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660090-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660215-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660416-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660121-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660435-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660339-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660341-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660543-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660474-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660077-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660244-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660447-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660257-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660249-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660088-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660122-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660323-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660061-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660555-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660610-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660052,-1.0,1.0,-1.0,1.0,0.0,0.0
660060-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660168-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660610-04,-1.0,1.0,-1.0,1.0,0.0,0.0
660629-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660358-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660177-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660305-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660084-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660168-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660442-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660105-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660351-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660131-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660621-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660365-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660084-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660083-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660143-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660054-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660570-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660149-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660249-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660060-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660229-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660146-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660176-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660131-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660426-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660341-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660146-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660351-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660447-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660077-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660177-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660232-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660123-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660236-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660610-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660420-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660102-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660083-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660099-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660065-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660177-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660176-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660370-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660420-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660058-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660087-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660493-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660187-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660490-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660351-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660061-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660089-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660219-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660176-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660548-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660110-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660092-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660102-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660339-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660350-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660383-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660339-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660092-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660129-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660077-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660256-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660550-05,-1.0,1.0,-1.0,1.0,0.0,0.0
660540-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660128-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660382-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660370-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660176-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660223-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660490-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660420-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660362-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660090-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660351-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660061-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660564-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660305-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660565-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660541-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660242-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660099-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660061-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660241-1-001,-1.0,1.0,-1.0,1.0,0.0,0.0
660352-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660083-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660087-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660331-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660039-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660350-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660565-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660340-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660395-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660550-03,-1.0,1.0,-1.0,1.0,0.0,0.0
660077-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660101-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660149-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660429-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660087-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660420-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660451-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660256-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660424-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660170-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660532-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660420-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660138-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660223-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660092-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660340-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660065-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660099-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660092-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660061-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660339-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660382-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660229-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660485-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660633-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660229-7,-1.0,1.0,-1.0,1.0,0.0,0.0
660079-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660232-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660176-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660552-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660543-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660129-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660550-06,-1.0,1.0,-1.0,1.0,0.0,0.0
660340-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660054-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660414-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660486-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660107-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660090-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660319-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660540-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660352-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660059-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660540-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660341-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660442-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660361-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660540-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660552-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660339-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660352-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660426-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660060-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660143-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660461-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660101-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660429-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660141-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660105-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660102-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660170-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660232-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660060-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660486-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660087-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660077-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660424-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660548-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660059-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660340-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660442-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660247-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660141-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660633-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660074-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660447-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660232-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660575-04,-1.0,1.0,-1.0,1.0,0.0,0.0
660370-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660229-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660140-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660128-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660451-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660555-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660160-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660039-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660486-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660087-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660416-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660486-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660086-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660107-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660058-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660395-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660319-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660092-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660451-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660079-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660083-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660248-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660103-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660242-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660352-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660109-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660092-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660382-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660248-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660074-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660187-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660170-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660170-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660370-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660247-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660039-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660039-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660395-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660461-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660229-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660575-06,-1.0,1.0,-1.0,1.0,0.0,0.0
660103-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660079-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660140-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660103-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660160-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660490-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660215-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660039-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660176-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660395-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660081-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660416-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660087-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660532-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660081-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660108-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660532-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660382-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660153-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660339-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660543-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660081-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660575-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660054-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660079-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660385-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660486-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660160-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660370-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660125-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660153-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660110-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660130-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660451-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660532-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660451-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660081-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660385-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660424-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660130-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660424-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660461-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660319-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660420-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660058-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660395-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660416-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660461-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660095-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660564-02,-1.0,1.0,-1.0,1.0,0.0,0.0
660323-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660379-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660108-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660109-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660323-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660054-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660540-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660054-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660575-01,-1.0,1.0,-1.0,1.0,0.0,0.0
660319-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660395-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660575-05,-1.0,1.0,-1.0,1.0,0.0,0.0
660125-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660111-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660319-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660461-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660111-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660095-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660462-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660462-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660125-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660125-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660065-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660065-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660125-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660462-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660125-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660161-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660379-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660462-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660382-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660065-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660382-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660158-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660065-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660319-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660461-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660575-03,-1.0,1.0,-1.0,1.0,0.0,0.0
660462-4,-1.0,1.0,-1.0,1.0,0.0,0.0
660462-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660161-6,-1.0,1.0,-1.0,1.0,0.0,0.0
660158-2,-1.0,1.0,-1.0,1.0,0.0,0.0
660161-5,-1.0,1.0,-1.0,1.0,0.0,0.0
660161-1,-1.0,1.0,-1.0,1.0,0.0,0.0
660161-3,-1.0,1.0,-1.0,1.0,0.0,0.0
660161-2,-1.0,1.0,-1.0,1.0,0.0,0.0
